student_id,course_name,score,major,gpa
ST162049,Linear Algebra,72.79,INTERNET OF THINGS,3.57
ST162049,Basic Statistics,80.61,INTERNET OF THINGS,3.57
ST162049,Data Structures,69.37,INTERNET OF THINGS,3.57
ST162049,Web Development,80.12,INTERNET OF THINGS,3.57
ST162049,Calculus,84.87,INTERNET OF THINGS,3.57
ST162049,Artificial Intelligence,76.62,INTERNET OF THINGS,3.57
ST162049,Algorithm Design and Analysis,76.95,INTERNET OF THINGS,3.57
ST162049,Database Technology,80.08,INTERNET OF THINGS,3.57
ST162049,Object Oriented Programming,80.43,INTERNET OF THINGS,3.57
ST162049,Computer Networks,83.0,INTERNET OF THINGS,3.57
ST162050,Operating System,83.64,DATA SCIENCE,3.74
ST162050,Algorithm and Programming,84.09,DATA SCIENCE,3.74
ST162050,Program Design Methods,80.93,DATA SCIENCE,3.74
ST162050,Discrete Mathematics,81.51,DATA SCIENCE,3.74
ST162050,Linear Algebra,84.04,DATA SCIENCE,3.74
ST162050,Basic Statistics,80.63,DATA SCIENCE,3.74
ST162050,Data Structures,78.04,DATA SCIENCE,3.74
ST162050,Web Development,80.79,DATA SCIENCE,3.74
ST162050,Calculus,96.13,DATA SCIENCE,3.74
ST162050,Artificial Intelligence,87.68,DATA SCIENCE,3.74
ST162050,Algorithm Design and Analysis,91.39,DATA SCIENCE,3.74
ST162050,Database Technology,82.16,DATA SCIENCE,3.74
ST162050,Object Oriented Programming,82.25,DATA SCIENCE,3.74
ST162050,Computer Networks,70.71,DATA SCIENCE,3.74
ST162051,Operating System,80.06,DATABASE TECHNOLOGY,3.48
ST162051,Algorithm and Programming,79.64,DATABASE TECHNOLOGY,3.48
ST162051,Program Design Methods,80.45,DATABASE TECHNOLOGY,3.48
ST162051,Discrete Mathematics,72.92,DATABASE TECHNOLOGY,3.48
ST162051,Linear Algebra,81.67,DATABASE TECHNOLOGY,3.48
ST162051,Basic Statistics,85.51,DATABASE TECHNOLOGY,3.48
ST162051,Data Structures,63.23,DATABASE TECHNOLOGY,3.48
ST162051,Web Development,62.31,DATABASE TECHNOLOGY,3.48
ST162051,Calculus,77.73,DATABASE TECHNOLOGY,3.48
ST162051,Artificial Intelligence,74.06,DATABASE TECHNOLOGY,3.48
ST162051,Algorithm Design and Analysis,80.42,DATABASE TECHNOLOGY,3.48
ST162051,Database Technology,90.26,DATABASE TECHNOLOGY,3.48
ST162051,Object Oriented Programming,86.28,DATABASE TECHNOLOGY,3.48
ST162051,Computer Networks,66.74,DATABASE TECHNOLOGY,3.48
ST162052,Operating System,90.28,GAME TECHNOLOGY,3.58
ST162052,Algorithm and Programming,88.98,GAME TECHNOLOGY,3.58
ST162052,Program Design Methods,76.88,GAME TECHNOLOGY,3.58
ST162052,Discrete Mathematics,78.05,GAME TECHNOLOGY,3.58
ST162052,Linear Algebra,75.98,GAME TECHNOLOGY,3.58
ST162052,Basic Statistics,81.1,GAME TECHNOLOGY,3.58
ST162052,Data Structures,71.91,GAME TECHNOLOGY,3.58
ST162052,Web Development,71.87,GAME TECHNOLOGY,3.58
ST162052,Calculus,75.23,GAME TECHNOLOGY,3.58
ST162052,Artificial Intelligence,84.2,GAME TECHNOLOGY,3.58
ST162052,Algorithm Design and Analysis,82.56,GAME TECHNOLOGY,3.58
ST162052,Database Technology,78.19,GAME TECHNOLOGY,3.58
ST162052,Object Oriented Programming,81.99,GAME TECHNOLOGY,3.58
ST162052,Computer Networks,77.29,GAME TECHNOLOGY,3.58
ST162053,Operating System,81.0,DATABASE TECHNOLOGY,3.43
ST162053,Algorithm and Programming,74.44,DATABASE TECHNOLOGY,3.43
ST162053,Program Design Methods,72.28,DATABASE TECHNOLOGY,3.43
ST162053,Discrete Mathematics,63.18,DATABASE TECHNOLOGY,3.43
ST162053,Linear Algebra,81.01,DATABASE TECHNOLOGY,3.43
ST162053,Basic Statistics,78.08,DATABASE TECHNOLOGY,3.43
ST162053,Data Structures,69.94,DATABASE TECHNOLOGY,3.43
ST162053,Web Development,69.67,DATABASE TECHNOLOGY,3.43
ST162053,Calculus,77.63,DATABASE TECHNOLOGY,3.43
ST162053,Artificial Intelligence,74.93,DATABASE TECHNOLOGY,3.43
ST162053,Algorithm Design and Analysis,81.98,DATABASE TECHNOLOGY,3.43
ST162053,Database Technology,92.3,DATABASE TECHNOLOGY,3.43
ST162053,Object Oriented Programming,82.82,DATABASE TECHNOLOGY,3.43
ST162053,Computer Networks,68.15,DATABASE TECHNOLOGY,3.43
ST162054,Operating System,86.25,DATA SCIENCE,3.69
ST162054,Algorithm and Programming,82.3,DATA SCIENCE,3.69
ST162054,Program Design Methods,83.59,DATA SCIENCE,3.69
ST162054,Discrete Mathematics,80.76,DATA SCIENCE,3.69
ST162054,Linear Algebra,85.83,DATA SCIENCE,3.69
ST162054,Basic Statistics,81.59,DATA SCIENCE,3.69
ST162054,Data Structures,77.68,DATA SCIENCE,3.69
ST162054,Web Development,83.27,DATA SCIENCE,3.69
ST162054,Calculus,93.76,DATA SCIENCE,3.69
ST162054,Artificial Intelligence,85.74,DATA SCIENCE,3.69
ST162054,Algorithm Design and Analysis,78.98,DATA SCIENCE,3.69
ST162054,Database Technology,76.0,DATA SCIENCE,3.69
ST162054,Object Oriented Programming,79.09,DATA SCIENCE,3.69
ST162054,Computer Networks,73.37,DATA SCIENCE,3.69
ST162055,Operating System,85.61,SOFTWARE ENGINEERING,3.66
ST162055,Algorithm and Programming,88.18,SOFTWARE ENGINEERING,3.66
ST162055,Program Design Methods,82.52,SOFTWARE ENGINEERING,3.66
ST162055,Discrete Mathematics,70.4,SOFTWARE ENGINEERING,3.66
ST162055,Linear Algebra,82.42,SOFTWARE ENGINEERING,3.66
ST162055,Basic Statistics,83.49,SOFTWARE ENGINEERING,3.66
ST162055,Data Structures,85.03,SOFTWARE ENGINEERING,3.66
ST162055,Web Development,73.87,SOFTWARE ENGINEERING,3.66
ST162055,Calculus,73.89,SOFTWARE ENGINEERING,3.66
ST162055,Artificial Intelligence,80.17,SOFTWARE ENGINEERING,3.66
ST162055,Algorithm Design and Analysis,89.62,SOFTWARE ENGINEERING,3.66
ST162055,Database Technology,78.45,SOFTWARE ENGINEERING,3.66
ST162055,Object Oriented Programming,87.14,SOFTWARE ENGINEERING,3.66
ST162055,Computer Networks,76.34,SOFTWARE ENGINEERING,3.66
ST162056,Operating System,79.32,INTERNET OF THINGS,3.52
ST162056,Algorithm and Programming,77.74,INTERNET OF THINGS,3.52
ST162056,Program Design Methods,68.16,INTERNET OF THINGS,3.52
ST162056,Discrete Mathematics,79.57,INTERNET OF THINGS,3.52
ST162056,Linear Algebra,69.64,INTERNET OF THINGS,3.52
ST162056,Basic Statistics,88.44,INTERNET OF THINGS,3.52
ST162056,Data Structures,70.24,INTERNET OF THINGS,3.52
ST162056,Web Development,67.77,INTERNET OF THINGS,3.52
ST162056,Calculus,82.47,INTERNET OF THINGS,3.52
ST162056,Artificial Intelligence,77.39,INTERNET OF THINGS,3.52
ST162056,Algorithm Design and Analysis,77.97,INTERNET OF THINGS,3.52
ST162056,Database Technology,78.88,INTERNET OF THINGS,3.52
ST162056,Object Oriented Programming,86.15,INTERNET OF THINGS,3.52
ST162056,Computer Networks,90.66,INTERNET OF THINGS,3.52
ST162057,Operating System,75.05,DATA SCIENCE,3.55
ST162057,Algorithm and Programming,78.17,DATA SCIENCE,3.55
ST162057,Program Design Methods,84.66,DATA SCIENCE,3.55
ST162057,Discrete Mathematics,74.1,DATA SCIENCE,3.55
ST162057,Linear Algebra,86.04,DATA SCIENCE,3.55
ST162057,Basic Statistics,80.87,DATA SCIENCE,3.55
ST162057,Data Structures,70.52,DATA SCIENCE,3.55
ST162057,Web Development,72.18,DATA SCIENCE,3.55
ST162057,Calculus,94.21,DATA SCIENCE,3.55
ST162057,Artificial Intelligence,78.63,DATA SCIENCE,3.55
ST162057,Algorithm Design and Analysis,84.99,DATA SCIENCE,3.55
ST162057,Database Technology,83.55,DATA SCIENCE,3.55
ST162057,Object Oriented Programming,72.2,DATA SCIENCE,3.55
ST162057,Computer Networks,68.3,DATA SCIENCE,3.55
ST162058,Operating System,84.85,DATABASE TECHNOLOGY,3.46
ST162058,Algorithm and Programming,78.13,DATABASE TECHNOLOGY,3.46
ST162058,Program Design Methods,71.53,DATABASE TECHNOLOGY,3.46
ST162058,Discrete Mathematics,74.81,DATABASE TECHNOLOGY,3.46
ST162058,Linear Algebra,86.83,DATABASE TECHNOLOGY,3.46
ST162058,Basic Statistics,81.08,DATABASE TECHNOLOGY,3.46
ST162058,Data Structures,68.4,DATABASE TECHNOLOGY,3.46
ST162058,Web Development,66.35,DATABASE TECHNOLOGY,3.46
ST162058,Calculus,76.15,DATABASE TECHNOLOGY,3.46
ST162058,Artificial Intelligence,73.25,DATABASE TECHNOLOGY,3.46
ST162058,Algorithm Design and Analysis,81.76,DATABASE TECHNOLOGY,3.46
ST162058,Database Technology,83.88,DATABASE TECHNOLOGY,3.46
ST162058,Object Oriented Programming,78.02,DATABASE TECHNOLOGY,3.46
ST162058,Computer Networks,70.72,DATABASE TECHNOLOGY,3.46
ST162059,Operating System,86.03,GAME TECHNOLOGY,3.46
ST162059,Algorithm and Programming,82.49,GAME TECHNOLOGY,3.46
ST162059,Program Design Methods,64.93,GAME TECHNOLOGY,3.46
ST162059,Discrete Mathematics,70.08,GAME TECHNOLOGY,3.46
ST162059,Linear Algebra,74.79,GAME TECHNOLOGY,3.46
ST162059,Basic Statistics,82.61,GAME TECHNOLOGY,3.46
ST162059,Data Structures,78.28,GAME TECHNOLOGY,3.46
ST162059,Web Development,73.47,GAME TECHNOLOGY,3.46
ST162059,Calculus,80.71,GAME TECHNOLOGY,3.46
ST162059,Artificial Intelligence,74.75,GAME TECHNOLOGY,3.46
ST162059,Algorithm Design and Analysis,87.15,GAME TECHNOLOGY,3.46
ST162059,Database Technology,68.32,GAME TECHNOLOGY,3.46
ST162059,Object Oriented Programming,78.65,GAME TECHNOLOGY,3.46
ST162059,Computer Networks,73.15,GAME TECHNOLOGY,3.46
ST162060,Operating System,83.13,DATABASE TECHNOLOGY,3.41
ST162060,Algorithm and Programming,75.74,DATABASE TECHNOLOGY,3.41
ST162060,Program Design Methods,73.95,DATABASE TECHNOLOGY,3.41
ST162060,Discrete Mathematics,65.57,DATABASE TECHNOLOGY,3.41
ST162060,Linear Algebra,80.8,DATABASE TECHNOLOGY,3.41
ST162060,Basic Statistics,76.95,DATABASE TECHNOLOGY,3.41
ST162060,Data Structures,73.53,DATABASE TECHNOLOGY,3.41
ST162060,Web Development,64.04,DATABASE TECHNOLOGY,3.41
ST162060,Calculus,80.32,DATABASE TECHNOLOGY,3.41
ST162060,Artificial Intelligence,67.3,DATABASE TECHNOLOGY,3.41
ST162060,Algorithm Design and Analysis,74.77,DATABASE TECHNOLOGY,3.41
ST162060,Database Technology,96.71,DATABASE TECHNOLOGY,3.41
ST162060,Object Oriented Programming,82.26,DATABASE TECHNOLOGY,3.41
ST162060,Computer Networks,64.74,DATABASE TECHNOLOGY,3.41
ST162061,Operating System,85.88,DATA SCIENCE,3.61
ST162061,Algorithm and Programming,78.1,DATA SCIENCE,3.61
ST162061,Program Design Methods,74.66,DATA SCIENCE,3.61
ST162061,Discrete Mathematics,71.62,DATA SCIENCE,3.61
ST162061,Linear Algebra,99.07,DATA SCIENCE,3.61
ST162061,Basic Statistics,80.99,DATA SCIENCE,3.61
ST162061,Data Structures,67.3,DATA SCIENCE,3.61
ST162061,Web Development,84.97,DATA SCIENCE,3.61
ST162061,Calculus,92.44,DATA SCIENCE,3.61
ST162061,Artificial Intelligence,82.93,DATA SCIENCE,3.61
ST162061,Algorithm Design and Analysis,80.27,DATA SCIENCE,3.61
ST162061,Database Technology,82.69,DATA SCIENCE,3.61
ST162061,Object Oriented Programming,77.01,DATA SCIENCE,3.61
ST162061,Computer Networks,64.3,DATA SCIENCE,3.61
ST162062,Operating System,85.15,NETWORK TECHNOLOGY,3.33
ST162062,Algorithm and Programming,70.26,NETWORK TECHNOLOGY,3.33
ST162062,Program Design Methods,75.98,NETWORK TECHNOLOGY,3.33
ST162062,Discrete Mathematics,73.11,NETWORK TECHNOLOGY,3.33
ST162062,Linear Algebra,66.0,NETWORK TECHNOLOGY,3.33
ST162062,Basic Statistics,78.13,NETWORK TECHNOLOGY,3.33
ST162062,Data Structures,67.39,NETWORK TECHNOLOGY,3.33
ST162062,Web Development,58.53,NETWORK TECHNOLOGY,3.33
ST162062,Calculus,70.3,NETWORK TECHNOLOGY,3.33
ST162062,Artificial Intelligence,71.59,NETWORK TECHNOLOGY,3.33
ST162062,Algorithm Design and Analysis,74.15,NETWORK TECHNOLOGY,3.33
ST162062,Database Technology,76.77,NETWORK TECHNOLOGY,3.33
ST162062,Object Oriented Programming,79.57,NETWORK TECHNOLOGY,3.33
ST162062,Computer Networks,90.43,NETWORK TECHNOLOGY,3.33
ST162063,Operating System,76.63,DATABASE TECHNOLOGY,3.43
ST162063,Algorithm and Programming,78.81,DATABASE TECHNOLOGY,3.43
ST162063,Program Design Methods,74.79,DATABASE TECHNOLOGY,3.43
ST162063,Discrete Mathematics,59.91,DATABASE TECHNOLOGY,3.43
ST162063,Linear Algebra,83.71,DATABASE TECHNOLOGY,3.43
ST162063,Basic Statistics,81.57,DATABASE TECHNOLOGY,3.43
ST162063,Data Structures,72.08,DATABASE TECHNOLOGY,3.43
ST162063,Web Development,71.57,DATABASE TECHNOLOGY,3.43
ST162063,Calculus,72.31,DATABASE TECHNOLOGY,3.43
ST162063,Artificial Intelligence,75.35,DATABASE TECHNOLOGY,3.43
ST162063,Algorithm Design and Analysis,71.73,DATABASE TECHNOLOGY,3.43
ST162063,Database Technology,91.63,DATABASE TECHNOLOGY,3.43
ST162063,Object Oriented Programming,91.81,DATABASE TECHNOLOGY,3.43
ST162063,Computer Networks,66.02,DATABASE TECHNOLOGY,3.43
ST162064,Operating System,74.96,NETWORK TECHNOLOGY,3.33
ST162064,Algorithm and Programming,69.16,NETWORK TECHNOLOGY,3.33
ST162064,Program Design Methods,70.52,NETWORK TECHNOLOGY,3.33
ST162064,Discrete Mathematics,63.75,NETWORK TECHNOLOGY,3.33
ST162064,Linear Algebra,71.68,NETWORK TECHNOLOGY,3.33
ST162064,Basic Statistics,77.39,NETWORK TECHNOLOGY,3.33
ST162064,Data Structures,72.14,NETWORK TECHNOLOGY,3.33
ST162064,Web Development,58.93,NETWORK TECHNOLOGY,3.33
ST162064,Calculus,75.98,NETWORK TECHNOLOGY,3.33
ST162064,Artificial Intelligence,73.75,NETWORK TECHNOLOGY,3.33
ST162064,Algorithm Design and Analysis,79.32,NETWORK TECHNOLOGY,3.33
ST162064,Database Technology,79.49,NETWORK TECHNOLOGY,3.33
ST162064,Object Oriented Programming,75.88,NETWORK TECHNOLOGY,3.33
ST162064,Computer Networks,94.13,NETWORK TECHNOLOGY,3.33
ST162065,Operating System,92.69,DATA SCIENCE,3.58
ST162065,Algorithm and Programming,76.19,DATA SCIENCE,3.58
ST162065,Program Design Methods,82.31,DATA SCIENCE,3.58
ST162065,Discrete Mathematics,75.66,DATA SCIENCE,3.58
ST162065,Linear Algebra,87.48,DATA SCIENCE,3.58
ST162065,Basic Statistics,75.85,DATA SCIENCE,3.58
ST162065,Data Structures,73.86,DATA SCIENCE,3.58
ST162065,Web Development,75.01,DATA SCIENCE,3.58
ST162065,Calculus,88.14,DATA SCIENCE,3.58
ST162065,Artificial Intelligence,81.61,DATA SCIENCE,3.58
ST162065,Algorithm Design and Analysis,82.2,DATA SCIENCE,3.58
ST162065,Database Technology,78.38,DATA SCIENCE,3.58
ST162065,Object Oriented Programming,78.39,DATA SCIENCE,3.58
ST162065,Computer Networks,65.54,DATA SCIENCE,3.58
ST162066,Operating System,74.22,DATABASE TECHNOLOGY,3.49
ST162066,Algorithm and Programming,77.45,DATABASE TECHNOLOGY,3.49
ST162066,Program Design Methods,70.81,DATABASE TECHNOLOGY,3.49
ST162066,Discrete Mathematics,74.3,DATABASE TECHNOLOGY,3.49
ST162066,Linear Algebra,82.9,DATABASE TECHNOLOGY,3.49
ST162066,Basic Statistics,82.43,DATABASE TECHNOLOGY,3.49
ST162066,Data Structures,77.64,DATABASE TECHNOLOGY,3.49
ST162066,Web Development,66.76,DATABASE TECHNOLOGY,3.49
ST162066,Calculus,72.7,DATABASE TECHNOLOGY,3.49
ST162066,Artificial Intelligence,77.49,DATABASE TECHNOLOGY,3.49
ST162066,Algorithm Design and Analysis,80.04,DATABASE TECHNOLOGY,3.49
ST162066,Database Technology,89.25,DATABASE TECHNOLOGY,3.49
ST162066,Object Oriented Programming,89.57,DATABASE TECHNOLOGY,3.49
ST162066,Computer Networks,69.15,DATABASE TECHNOLOGY,3.49
ST162067,Operating System,88.13,GAME TECHNOLOGY,3.57
ST162067,Algorithm and Programming,85.08,GAME TECHNOLOGY,3.57
ST162067,Program Design Methods,68.26,GAME TECHNOLOGY,3.57
ST162067,Discrete Mathematics,70.31,GAME TECHNOLOGY,3.57
ST162067,Linear Algebra,80.59,GAME TECHNOLOGY,3.57
ST162067,Basic Statistics,81.78,GAME TECHNOLOGY,3.57
ST162067,Data Structures,78.12,GAME TECHNOLOGY,3.57
ST162067,Web Development,73.35,GAME TECHNOLOGY,3.57
ST162067,Calculus,77.32,GAME TECHNOLOGY,3.57
ST162067,Artificial Intelligence,83.0,GAME TECHNOLOGY,3.57
ST162067,Algorithm Design and Analysis,87.44,GAME TECHNOLOGY,3.57
ST162067,Database Technology,73.67,GAME TECHNOLOGY,3.57
ST162067,Object Oriented Programming,83.3,GAME TECHNOLOGY,3.57
ST162067,Computer Networks,79.92,GAME TECHNOLOGY,3.57
ST162068,Operating System,83.97,INTELLIGENT SYSTEM,3.71
ST162068,Algorithm and Programming,82.67,INTELLIGENT SYSTEM,3.71
ST162068,Program Design Methods,71.35,INTELLIGENT SYSTEM,3.71
ST162068,Discrete Mathematics,77.93,INTELLIGENT SYSTEM,3.71
ST162068,Linear Algebra,80.64,INTELLIGENT SYSTEM,3.71
ST162068,Basic Statistics,87.99,INTELLIGENT SYSTEM,3.71
ST162068,Data Structures,76.42,INTELLIGENT SYSTEM,3.71
ST162068,Web Development,75.24,INTELLIGENT SYSTEM,3.71
ST162068,Calculus,87.7,INTELLIGENT SYSTEM,3.71
ST162068,Artificial Intelligence,95.66,INTELLIGENT SYSTEM,3.71
ST162068,Algorithm Design and Analysis,87.88,INTELLIGENT SYSTEM,3.71
ST162068,Database Technology,82.56,INTELLIGENT SYSTEM,3.71
ST162068,Object Oriented Programming,89.44,INTELLIGENT SYSTEM,3.71
ST162068,Computer Networks,74.0,INTELLIGENT SYSTEM,3.71
ST162069,Operating System,86.71,INTELLIGENT SYSTEM,3.66
ST162069,Algorithm and Programming,87.34,INTELLIGENT SYSTEM,3.66
ST162069,Program Design Methods,83.9,INTELLIGENT SYSTEM,3.66
ST162069,Discrete Mathematics,77.48,INTELLIGENT SYSTEM,3.66
ST162069,Linear Algebra,71.98,INTELLIGENT SYSTEM,3.66
ST162069,Basic Statistics,84.8,INTELLIGENT SYSTEM,3.66
ST162069,Data Structures,75.64,INTELLIGENT SYSTEM,3.66
ST162069,Web Development,75.32,INTELLIGENT SYSTEM,3.66
ST162069,Calculus,78.76,INTELLIGENT SYSTEM,3.66
ST162069,Artificial Intelligence,85.9,INTELLIGENT SYSTEM,3.66
ST162069,Algorithm Design and Analysis,79.74,INTELLIGENT SYSTEM,3.66
ST162069,Database Technology,86.89,INTELLIGENT SYSTEM,3.66
ST162069,Object Oriented Programming,83.4,INTELLIGENT SYSTEM,3.66
ST162069,Computer Networks,80.63,INTELLIGENT SYSTEM,3.66
ST162070,Operating System,77.99,NETWORK TECHNOLOGY,3.31
ST162070,Algorithm and Programming,67.73,NETWORK TECHNOLOGY,3.31
ST162070,Program Design Methods,64.96,NETWORK TECHNOLOGY,3.31
ST162070,Discrete Mathematics,63.98,NETWORK TECHNOLOGY,3.31
ST162070,Linear Algebra,67.11,NETWORK TECHNOLOGY,3.31
ST162070,Basic Statistics,75.47,NETWORK TECHNOLOGY,3.31
ST162070,Data Structures,66.82,NETWORK TECHNOLOGY,3.31
ST162070,Web Development,72.99,NETWORK TECHNOLOGY,3.31
ST162070,Calculus,76.11,NETWORK TECHNOLOGY,3.31
ST162070,Artificial Intelligence,73.23,NETWORK TECHNOLOGY,3.31
ST162070,Algorithm Design and Analysis,75.52,NETWORK TECHNOLOGY,3.31
ST162070,Database Technology,84.06,NETWORK TECHNOLOGY,3.31
ST162070,Object Oriented Programming,74.13,NETWORK TECHNOLOGY,3.31
ST162070,Computer Networks,89.87,NETWORK TECHNOLOGY,3.31
ST162071,Operating System,85.68,DATA SCIENCE,3.65
ST162071,Algorithm and Programming,82.81,DATA SCIENCE,3.65
ST162071,Program Design Methods,80.55,DATA SCIENCE,3.65
ST162071,Discrete Mathematics,74.1,DATA SCIENCE,3.65
ST162071,Linear Algebra,85.87,DATA SCIENCE,3.65
ST162071,Basic Statistics,84.56,DATA SCIENCE,3.65
ST162071,Data Structures,77.86,DATA SCIENCE,3.65
ST162071,Web Development,77.43,DATA SCIENCE,3.65
ST162071,Calculus,83.65,DATA SCIENCE,3.65
ST162071,Artificial Intelligence,85.17,DATA SCIENCE,3.65
ST162071,Algorithm Design and Analysis,86.49,DATA SCIENCE,3.65
ST162071,Database Technology,87.22,DATA SCIENCE,3.65
ST162071,Object Oriented Programming,73.21,DATA SCIENCE,3.65
ST162071,Computer Networks,70.29,DATA SCIENCE,3.65
ST162072,Operating System,76.44,NETWORK TECHNOLOGY,3.32
ST162072,Algorithm and Programming,77.42,NETWORK TECHNOLOGY,3.32
ST162072,Program Design Methods,69.86,NETWORK TECHNOLOGY,3.32
ST162072,Discrete Mathematics,64.37,NETWORK TECHNOLOGY,3.32
ST162072,Linear Algebra,72.23,NETWORK TECHNOLOGY,3.32
ST162072,Basic Statistics,72.38,NETWORK TECHNOLOGY,3.32
ST162072,Data Structures,65.1,NETWORK TECHNOLOGY,3.32
ST162072,Web Development,62.43,NETWORK TECHNOLOGY,3.32
ST162072,Calculus,78.94,NETWORK TECHNOLOGY,3.32
ST162072,Artificial Intelligence,71.54,NETWORK TECHNOLOGY,3.32
ST162072,Algorithm Design and Analysis,76.43,NETWORK TECHNOLOGY,3.32
ST162072,Database Technology,77.0,NETWORK TECHNOLOGY,3.32
ST162072,Object Oriented Programming,76.17,NETWORK TECHNOLOGY,3.32
ST162072,Computer Networks,91.12,NETWORK TECHNOLOGY,3.32
ST162073,Operating System,86.17,DATA SCIENCE,3.63
ST162073,Algorithm and Programming,80.46,DATA SCIENCE,3.63
ST162073,Program Design Methods,81.48,DATA SCIENCE,3.63
ST162073,Discrete Mathematics,76.09,DATA SCIENCE,3.63
ST162073,Linear Algebra,84.09,DATA SCIENCE,3.63
ST162073,Basic Statistics,79.55,DATA SCIENCE,3.63
ST162073,Data Structures,67.08,DATA SCIENCE,3.63
ST162073,Web Development,87.11,DATA SCIENCE,3.63
ST162073,Calculus,93.45,DATA SCIENCE,3.63
ST162073,Artificial Intelligence,82.68,DATA SCIENCE,3.63
ST162073,Algorithm Design and Analysis,82.87,DATA SCIENCE,3.63
ST162073,Database Technology,77.45,DATA SCIENCE,3.63
ST162073,Object Oriented Programming,84.17,DATA SCIENCE,3.63
ST162073,Computer Networks,66.32,DATA SCIENCE,3.63
ST162074,Operating System,85.46,DATA SCIENCE,3.6
ST162074,Algorithm and Programming,79.57,DATA SCIENCE,3.6
ST162074,Program Design Methods,81.31,DATA SCIENCE,3.6
ST162074,Discrete Mathematics,75.58,DATA SCIENCE,3.6
ST162074,Linear Algebra,80.97,DATA SCIENCE,3.6
ST162074,Basic Statistics,81.0,DATA SCIENCE,3.6
ST162074,Data Structures,71.11,DATA SCIENCE,3.6
ST162074,Web Development,79.32,DATA SCIENCE,3.6
ST162074,Calculus,95.74,DATA SCIENCE,3.6
ST162074,Artificial Intelligence,79.04,DATA SCIENCE,3.6
ST162074,Algorithm Design and Analysis,80.8,DATA SCIENCE,3.6
ST162074,Database Technology,77.79,DATA SCIENCE,3.6
ST162074,Object Oriented Programming,76.47,DATA SCIENCE,3.6
ST162074,Computer Networks,74.96,DATA SCIENCE,3.6
ST162075,Operating System,87.31,INTELLIGENT SYSTEM,3.72
ST162075,Algorithm and Programming,83.66,INTELLIGENT SYSTEM,3.72
ST162075,Program Design Methods,77.5,INTELLIGENT SYSTEM,3.72
ST162075,Discrete Mathematics,76.92,INTELLIGENT SYSTEM,3.72
ST162075,Linear Algebra,81.11,INTELLIGENT SYSTEM,3.72
ST162075,Basic Statistics,82.07,INTELLIGENT SYSTEM,3.72
ST162075,Data Structures,81.13,INTELLIGENT SYSTEM,3.72
ST162075,Web Development,74.21,INTELLIGENT SYSTEM,3.72
ST162075,Calculus,86.18,INTELLIGENT SYSTEM,3.72
ST162075,Artificial Intelligence,89.19,INTELLIGENT SYSTEM,3.72
ST162075,Algorithm Design and Analysis,89.52,INTELLIGENT SYSTEM,3.72
ST162075,Database Technology,81.84,INTELLIGENT SYSTEM,3.72
ST162075,Object Oriented Programming,84.62,INTELLIGENT SYSTEM,3.72
ST162075,Computer Networks,81.04,INTELLIGENT SYSTEM,3.72
ST162076,Operating System,90.15,GAME TECHNOLOGY,3.5
ST162076,Algorithm and Programming,80.0,GAME TECHNOLOGY,3.5
ST162076,Program Design Methods,77.73,GAME TECHNOLOGY,3.5
ST162076,Discrete Mathematics,62.56,GAME TECHNOLOGY,3.5
ST162076,Linear Algebra,72.26,GAME TECHNOLOGY,3.5
ST162076,Basic Statistics,79.62,GAME TECHNOLOGY,3.5
ST162076,Data Structures,79.65,GAME TECHNOLOGY,3.5
ST162076,Web Development,80.3,GAME TECHNOLOGY,3.5
ST162076,Calculus,68.57,GAME TECHNOLOGY,3.5
ST162076,Artificial Intelligence,77.97,GAME TECHNOLOGY,3.5
ST162076,Algorithm Design and Analysis,76.49,GAME TECHNOLOGY,3.5
ST162076,Database Technology,75.13,GAME TECHNOLOGY,3.5
ST162076,Object Oriented Programming,83.09,GAME TECHNOLOGY,3.5
ST162076,Computer Networks,84.36,GAME TECHNOLOGY,3.5
ST162077,Operating System,88.48,GAME TECHNOLOGY,3.54
ST162077,Algorithm and Programming,89.18,GAME TECHNOLOGY,3.54
ST162077,Program Design Methods,74.34,GAME TECHNOLOGY,3.54
ST162077,Discrete Mathematics,68.26,GAME TECHNOLOGY,3.54
ST162077,Linear Algebra,69.36,GAME TECHNOLOGY,3.54
ST162077,Basic Statistics,81.1,GAME TECHNOLOGY,3.54
ST162077,Data Structures,72.03,GAME TECHNOLOGY,3.54
ST162077,Web Development,79.18,GAME TECHNOLOGY,3.54
ST162077,Calculus,75.35,GAME TECHNOLOGY,3.54
ST162077,Artificial Intelligence,84.78,GAME TECHNOLOGY,3.54
ST162077,Algorithm Design and Analysis,83.08,GAME TECHNOLOGY,3.54
ST162077,Database Technology,76.08,GAME TECHNOLOGY,3.54
ST162077,Object Oriented Programming,82.84,GAME TECHNOLOGY,3.54
ST162077,Computer Networks,77.82,GAME TECHNOLOGY,3.54
ST162078,Operating System,78.27,DATABASE TECHNOLOGY,3.51
ST162078,Algorithm and Programming,77.57,DATABASE TECHNOLOGY,3.51
ST162078,Program Design Methods,70.3,DATABASE TECHNOLOGY,3.51
ST162078,Discrete Mathematics,65.16,DATABASE TECHNOLOGY,3.51
ST162078,Linear Algebra,86.97,DATABASE TECHNOLOGY,3.51
ST162078,Basic Statistics,82.91,DATABASE TECHNOLOGY,3.51
ST162078,Data Structures,72.26,DATABASE TECHNOLOGY,3.51
ST162078,Web Development,74.66,DATABASE TECHNOLOGY,3.51
